355,-37.56872,143.856478,White Flat,Cricket,844,N
356,-37.542845,143.857234,Major League Indoor Sports Centre,Cricket (Indoor),831,Y
357,-37.604027,143.843462,Marty Busch Recreation Reserve,Cycling,935,N
358,-37.5636,143.82102,Victoria Park,Cycling,844,N
359,-37.551132,143.818928,NEWINGTON Aquatic Centre,Gymnastics,844,Y
360,-37.549886,143.817174,Prince of Wales Park,Hockey,844,N
361,-37.56538,143.862489,Eastwood Leisure Complex,Karate,844,Y
362,-37.593172,143.839209,Sebastopol Squash and Raquetball,Karate,935,Y
363,-37.555141,143.799882,Alfredton Recreation Reserve,Netball,827,N
364,-37.648825,143.89068,Buninyong Recreation Reserve,Netball,936,N
365,-37.536707,143.842577,C E Brown Recreation Reserve,Netball,933,N
366,-37.558181,143.837205,City Oval,Netball,844,N
367,-37.560242,143.892582,East Ballarat Recreation Centre,Netball,830,N
368,-37.539132,143.847834,Eureka Stadium,Netball,844,N
369,-37.421732,143.711951,Learmonth Recreation Reserve,Netball,904,N
370,-37.567872,143.866464,Llanberris Netball Centre,Netball,844,N
371,-37.604027,143.843462,Marty Busch Recreation Reserve,Netball,935,N
372,-37.606279,143.874694,Mount Clear Recreation Reserve,Netball,840,N
373,-37.567872,143.866464,Llanberris Netball Centre,Netball (Indoor),844,Y
374,-37.542845,143.857234,Major League Indoor Sports Centre,Netball (Indoor),831,Y
375,-37.535116,143.843576,Wendouree Sports & Events Centre,Netball (Indoor),933,Y
376,-37.566583,143.868055,Ballarat Skate Park (Len T Fraser Reserve),Skating,830,N
377,-37.555141,143.799882,Alfredton Recreation Reserve,Soccer,827,N
378,-37.534015,143.831061,Ballarat Grammar Oval 2,Soccer,933,N
379,-37.580091,143.834217,Ballarat Regional Soccer Facility Ballarat Regional Soccer Facility (Morshead Park Stadium),Soccer,845,N
380,-37.580091,143.834217,Ballarat Regional Soccer Facility Ballarat Regional Soccer Facility (Morshead Park Stadium),Soccer,845,N
381,-37.552298,143.896409,Brown Hill Recreation Reserve,Soccer,833,N
382,-37.571823,143.835887,Pleasant Street Reserve,Soccer,845,N
383,-37.555753,143.883908,Russell Square,Soccer,830,N
384,-37.591582,143.838186,St Georges Reserve,Soccer,935,N
385,-37.602356,143.845182,Tom Brown Reserve,Soccer,935,N
386,-37.572108,143.837561,Trekardo Park,Soccer,845,N
387,-37.5636,143.82102,Victoria Park,Soccer,844,N
388,-37.525042,143.81885,WENDOUREE Recreation Reserve,Soccer,933,N
